EmployeeID,Age,Gender,MaritalStatus,Department,JobRole,EducationField,Education,JobLevel,MonthlyIncome,SalaryBand,PercentSalaryHike,StockOptionLevel,BusinessTravel,DistanceFromHome,OverTime,TotalWorkingYears,NumCompaniesWorked,YearsAtCompany,TenureBand,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager,PromotedRecently,TrainingTimesLastYear,EnvironmentSatisfaction,JobSatisfaction,RelationshipSatisfaction,JobInvolvement,WorkLifeBalance,PerformanceRating,Attrition,PredictedAttritionRisk,RiskTier
1813,46,Male,Married,Sales,Sales Executive,Marketing,4,5,17598,15K+ (High),11,1,Travel_Rarely,13,No,24,4,2,2-3 yr,0,0,0,Promoted <=1yr,6,3,4,3,2,4,3,No,0.1732,Low
1814,28,Female,Divorced,Research & Development,Research Scientist,Medical,4,1,2768,<3K (Low),11,1,Travel_Rarely,3,Yes,3,3,3,2-3 yr,1,0,2,Promoted <=1yr,1,2,4,3,2,4,3,Yes,0.548,High
1815,33,Male,Married,Human Resources,Manager,Other,4,3,6719,6K-10K,19,0,Travel_Rarely,2,No,9,2,6,4-6 yr,0,0,4,Promoted <=1yr,6,1,1,4,3,3,4,Yes,0.5362,High
1816,35,Female,Single,Sales,Manager,Marketing,1,3,5402,3K-6K,13,0,Travel_Rarely,4,Yes,13,3,2,2-3 yr,2,0,0,Promoted <=1yr,5,4,2,4,3,3,3,Yes,0.7113,High
1817,35,Male,Married,Research & Development,Healthcare Representative,Life Sciences,3,3,6188,6K-10K,14,1,Travel_Frequently,3,Yes,13,2,3,2-3 yr,3,0,1,Promoted <=1yr,2,3,3,3,3,2,3,No,0.6337,High
1818,45,Male,Married,Sales,Manager,Other,3,4,14858,10K-15K,16,0,Travel_Rarely,1,No,21,1,0,0-1 yr,0,0,0,Promoted <=1yr,3,3,3,3,3,4,3,No,0.1444,Low
1819,37,Male,Married,Research & Development,Manager,Technical Degree,3,3,8609,6K-10K,11,0,Travel_Frequently,3,Yes,15,2,5,4-6 yr,1,1,5,Promoted <=1yr,4,3,4,1,4,1,3,No,0.728,High
1820,45,Female,Married,Sales,Sales Representative,Other,1,4,12175,10K-15K,14,0,Travel_Rarely,7,No,23,1,2,2-3 yr,2,0,1,Promoted <=1yr,2,3,1,4,2,3,4,No,0.1957,Low
1821,31,Male,Married,Sales,Sales Representative,Life Sciences,3,2,5168,3K-6K,19,1,Travel_Rarely,4,Yes,11,5,0,0-1 yr,0,0,0,Promoted <=1yr,5,2,3,3,1,3,3,No,0.692,High
1822,23,Female,Married,Research & Development,Research Scientist,Medical,3,1,3578,3K-6K,14,1,Travel_Rarely,2,Yes,0,1,0,0-1 yr,0,0,0,Promoted <=1yr,6,4,1,2,3,3,3,Yes,0.6267,High
1823,29,Male,Married,Research & Development,Manufacturing Director,Medical,3,2,4761,3K-6K,14,1,Travel_Frequently,4,No,6,4,0,0-1 yr,0,0,0,Promoted <=1yr,4,3,4,2,1,3,3,Yes,0.5117,High
1824,41,Male,Divorced,Research & Development,Research Director,Other,3,4,13024,10K-15K,15,1,Travel_Rarely,6,No,18,4,4,4-6 yr,4,2,2,Not Recently Promoted,4,3,3,4,4,2,3,No,0.3381,Moderate
1825,32,Female,Married,Research & Development,Research Scientist,Life Sciences,3,2,5485,3K-6K,12,0,Travel_Rarely,13,No,11,1,1,0-1 yr,1,1,1,Promoted <=1yr,2,3,3,1,4,3,3,No,0.4051,Moderate
1826,47,Female,Single,Sales,Sales Representative,Other,3,5,15830,15K+ (High),14,0,Travel_Rarely,4,No,27,0,2,2-3 yr,2,1,0,Promoted <=1yr,2,1,4,1,4,1,3,No,0.4458,Moderate
1827,26,Male,Married,Research & Development,Manufacturing Director,Technical Degree,3,2,5618,3K-6K,20,0,Travel_Rarely,1,No,6,1,0,0-1 yr,0,0,0,Promoted <=1yr,1,1,2,2,2,4,3,Yes,0.5013,High
1828,43,Female,Single,Research & Development,Healthcare Representative,Other,3,4,11029,10K-15K,17,1,Travel_Rarely,1,Yes,22,3,7,7-10 yr,5,2,3,Not Recently Promoted,1,4,2,2,1,4,3,No,0.3515,Moderate
1829,34,Male,Single,Research & Development,Research Director,Technical Degree,5,4,10346,10K-15K,14,2,Travel_Rarely,14,Yes,14,0,9,7-10 yr,3,0,0,Promoted <=1yr,2,4,4,3,3,2,3,No,0.439,Moderate
1830,41,Male,Married,Research & Development,Research Director,Life Sciences,4,4,13352,10K-15K,11,0,Travel_Frequently,12,No,20,1,2,2-3 yr,2,0,2,Promoted <=1yr,2,1,2,4,2,3,3,No,0.3173,Moderate
1831,26,Male,Married,Research & Development,Research Scientist,Other,3,1,2940,<3K (Low),14,1,Travel_Rarely,21,No,2,1,2,2-3 yr,2,1,2,Promoted <=1yr,0,4,4,2,3,4,3,No,0.2444,Low
1832,30,Male,Divorced,Sales,Manager,Marketing,2,2,3539,3K-6K,17,2,Travel_Rarely,1,No,10,4,10,7-10 yr,9,0,0,Promoted <=1yr,1,4,3,4,4,3,3,No,0.262,Moderate
1833,27,Male,Divorced,Research & Development,Research Director,Life Sciences,4,3,6790,6K-10K,17,0,Non-Travel,16,No,6,2,6,4-6 yr,0,0,0,Promoted <=1yr,3,1,1,4,2,2,3,No,0.6596,High
1834,24,Female,Married,Sales,Sales Executive,Marketing,2,1,2711,<3K (Low),11,0,Travel_Rarely,4,No,1,2,1,0-1 yr,1,1,1,Promoted <=1yr,1,3,3,4,3,2,3,Yes,0.4469,Moderate
1835,18,Female,Married,Research & Development,Research Scientist,Medical,2,1,3024,3K-6K,11,2,Travel_Rarely,1,No,0,1,0,0-1 yr,0,0,0,Promoted <=1yr,2,2,2,1,2,3,3,No,0.4401,Moderate
1836,34,Male,Married,Sales,Sales Executive,Other,2,2,4890,3K-6K,15,1,Travel_Frequently,1,Yes,11,2,1,0-1 yr,1,1,1,Promoted <=1yr,3,3,1,4,2,3,3,No,0.7191,High
1837,50,Male,Single,Research & Development,Research Director,Medical,2,5,13786,10K-15K,15,1,Travel_Rarely,1,No,30,2,2,2-3 yr,2,0,2,Promoted <=1yr,4,1,1,2,2,2,3,Yes,0.4529,Moderate
1838,36,Male,Married,Research & Development,Manufacturing Director,Other,3,3,7186,6K-10K,18,1,Travel_Rarely,9,Yes,15,1,0,0-1 yr,0,0,0,Promoted <=1yr,4,2,2,1,3,3,3,Yes,0.7097,High
1839,52,Female,Married,Human Resources,Manager,Human Resources,4,5,15992,15K+ (High),16,1,Travel_Frequently,23,No,28,4,4,4-6 yr,3,3,0,Not Recently Promoted,4,2,3,4,3,4,3,No,0.3826,Moderate
1840,60,Male,Divorced,Sales,Manager,Life Sciences,3,5,18844,15K+ (High),11,2,Travel_Rarely,17,Yes,38,2,10,7-10 yr,0,2,2,Not Recently Promoted,5,2,2,3,3,3,3,No,0.4098,Moderate
1841,41,Male,Married,Research & Development,Manufacturing Director,Medical,4,5,19166,15K+ (High),18,3,Travel_Rarely,10,No,18,2,1,0-1 yr,1,1,1,Promoted <=1yr,5,3,1,4,1,3,3,No,0.2667,Moderate
1842,32,Male,Married,Research & Development,Laboratory Technician,Other,3,2,4479,3K-6K,15,2,Travel_Rarely,13,Yes,10,2,10,7-10 yr,0,1,2,Promoted <=1yr,2,3,4,4,3,3,3,Yes,0.4338,Moderate
1843,19,Male,Single,Research & Development,Research Director,Technical Degree,3,1,3075,3K-6K,11,2,Travel_Rarely,1,Yes,0,1,0,0-1 yr,0,0,0,Promoted <=1yr,4,4,3,2,2,3,3,Yes,0.6448,High
1844,48,Female,Married,Sales,Sales Representative,Life Sciences,2,5,20000,15K+ (High),15,1,Travel_Rarely,12,No,25,1,1,0-1 yr,1,0,1,Promoted <=1yr,2,1,3,4,3,3,3,No,0.1718,Low
1845,41,Male,Married,Sales,Sales Representative,Life Sciences,1,4,16261,15K+ (High),11,2,Travel_Rarely,3,No,20,3,5,4-6 yr,0,1,0,Promoted <=1yr,1,4,1,1,3,4,3,No,0.1325,Low
1846,54,Female,Divorced,Research & Development,Manufacturing Director,Life Sciences,4,5,18983,15K+ (High),16,0,Travel_Rarely,10,No,33,1,2,2-3 yr,2,0,2,Promoted <=1yr,2,4,4,3,2,3,3,No,0.088,Low
1847,27,Male,Single,Sales,Manager,Marketing,2,2,3509,3K-6K,17,0,Travel_Rarely,3,No,6,2,6,4-6 yr,1,1,2,Promoted <=1yr,6,1,1,3,1,3,3,Yes,0.6992,High
1848,40,Female,Divorced,Research & Development,Research Director,Other,3,4,11082,10K-15K,20,2,Travel_Rarely,10,No,18,0,0,0-1 yr,0,0,0,Promoted <=1yr,0,2,4,1,1,2,3,No,0.3127,Moderate
1849,34,Male,Single,Sales,Sales Representative,Marketing,3,3,7691,6K-10K,17,1,Travel_Rarely,1,No,12,1,3,2-3 yr,0,3,1,Not Recently Promoted,2,1,3,2,3,2,3,No,0.5883,High
1850,50,Male,Married,Research & Development,Laboratory Technician,Technical Degree,5,5,20000,15K+ (High),12,0,Travel_Frequently,3,No,27,4,0,0-1 yr,0,0,0,Promoted <=1yr,2,3,1,4,3,3,3,No,0.1273,Low
1851,32,Male,Single,Sales,Sales Executive,Other,4,2,4866,3K-6K,15,3,Travel_Rarely,4,No,8,1,8,7-10 yr,1,0,0,Promoted <=1yr,3,2,4,3,2,4,3,No,0.3294,Moderate
1852,53,Male,Single,Research & Development,Laboratory Technician,Life Sciences,4,5,15078,15K+ (High),11,2,Non-Travel,6,No,31,3,3,2-3 yr,3,3,3,Not Recently Promoted,1,3,4,4,4,4,3,No,0.1376,Low
1853,35,Male,Married,Sales,Manager,Other,3,3,6536,6K-10K,13,0,Travel_Frequently,5,Yes,12,1,0,0-1 yr,0,0,0,Promoted <=1yr,5,3,1,4,3,3,3,No,0.7413,High
1854,34,Male,Divorced,Sales,Manager,Marketing,4,4,13041,10K-15K,22,0,Travel_Rarely,1,Yes,14,5,2,2-3 yr,2,1,2,Promoted <=1yr,2,4,4,4,3,3,3,No,0.459,Moderate
1855,33,Male,Married,Sales,Sales Executive,Other,4,3,6720,6K-10K,12,1,Travel_Rarely,7,No,11,3,2,2-3 yr,2,0,0,Promoted <=1yr,3,2,3,4,1,3,3,Yes,0.3795,Moderate
1856,27,Female,Divorced,Sales,Sales Executive,Marketing,5,1,2945,<3K (Low),15,1,Travel_Rarely,1,No,4,3,2,2-3 yr,2,2,0,Not Recently Promoted,2,1,4,4,4,3,3,No,0.62,High
1857,44,Female,Single,Research & Development,Laboratory Technician,Other,4,5,15249,15K+ (High),18,1,Travel_Rarely,2,No,24,5,6,4-6 yr,3,2,0,Not Recently Promoted,2,4,2,3,3,4,3,No,0.1283,Low
1858,32,Male,Married,Research & Development,Healthcare Representative,Life Sciences,2,2,4811,3K-6K,16,0,Travel_Rarely,8,No,11,6,6,4-6 yr,4,0,0,Promoted <=1yr,6,4,1,4,3,4,3,No,0.4003,Moderate
1859,44,Female,Married,Research & Development,Research Scientist,Technical Degree,2,4,9547,6K-10K,16,3,Travel_Rarely,3,No,21,3,1,0-1 yr,1,0,0,Promoted <=1yr,3,2,2,4,2,2,4,No,0.2967,Moderate
1860,54,Male,Married,Research & Development,Manager,Life Sciences,3,5,20000,15K+ (High),11,1,Travel_Rarely,1,Yes,32,5,0,0-1 yr,0,0,0,Promoted <=1yr,3,4,3,3,2,3,3,No,0.2876,Moderate
1861,40,Male,Married,Research & Development,Manufacturing Director,Technical Degree,2,3,3774,3K-6K,13,0,Travel_Rarely,6,Yes,17,2,0,0-1 yr,0,0,0,Promoted <=1yr,1,3,1,1,2,3,4,Yes,0.6048,High
1862,39,Female,Divorced,Sales,Sales Executive,Life Sciences,3,3,7308,6K-10K,12,1,Travel_Frequently,2,No,17,2,6,4-6 yr,1,0,2,Promoted <=1yr,6,2,2,1,3,3,3,Yes,0.601,High
1863,52,Male,Married,Research & Development,Manufacturing Director,Medical,3,5,20000,15K+ (High),18,3,Non-Travel,3,No,29,2,20,10+ yr,1,2,3,Not Recently Promoted,1,1,4,4,2,3,3,No,0.1031,Low
1864,49,Male,Divorced,Research & Development,Manufacturing Director,Technical Degree,1,5,9421,6K-10K,14,2,Travel_Rarely,2,No,28,3,2,2-3 yr,2,0,2,Promoted <=1yr,2,2,1,4,3,2,3,Yes,0.4916,Moderate
1865,35,Male,Married,Sales,Sales Executive,Life Sciences,4,3,9483,6K-10K,11,1,Travel_Rarely,9,No,14,2,0,0-1 yr,0,0,0,Promoted <=1yr,6,1,4,2,3,3,4,No,0.4669,Moderate
1866,28,Male,Married,Research & Development,Manufacturing Director,Medical,4,2,5005,3K-6K,12,0,Travel_Rarely,16,No,5,2,0,0-1 yr,0,0,0,Promoted <=1yr,1,1,3,2,1,2,3,No,0.6751,High
1867,18,Male,Married,Research & Development,Manufacturing Director,Medical,3,1,3746,3K-6K,17,0,Travel_Rarely,4,Yes,0,1,0,0-1 yr,0,0,0,Promoted <=1yr,6,4,2,2,3,3,4,Yes,0.7162,High
1868,38,Male,Married,Research & Development,Manufacturing Director,Technical Degree,2,3,6002,6K-10K,15,0,Travel_Rarely,13,No,17,4,3,2-3 yr,0,3,0,Not Recently Promoted,2,4,1,3,3,4,3,No,0.474,Moderate
1869,34,Female,Married,Research & Development,Research Scientist,Technical Degree,3,3,4785,3K-6K,19,0,Travel_Rarely,13,No,12,4,0,0-1 yr,0,0,0,Promoted <=1yr,3,3,3,3,2,3,4,No,0.4427,Moderate
1870,26,Female,Single,Research & Development,Laboratory Technician,Medical,3,1,2690,<3K (Low),15,0,Non-Travel,17,No,4,3,4,4-6 yr,0,1,3,Promoted <=1yr,2,2,4,1,4,3,3,Yes,0.5453,High
1871,30,Male,Married,Research & Development,Manager,Life Sciences,3,2,4245,3K-6K,11,0,Travel_Rarely,10,No,10,5,7,7-10 yr,6,3,0,Not Recently Promoted,2,3,3,2,3,2,3,Yes,0.6535,High
1872,47,Male,Single,Research & Development,Healthcare Representative,Life Sciences,3,5,16352,15K+ (High),11,2,Travel_Rarely,21,Yes,25,2,2,2-3 yr,2,0,0,Promoted <=1yr,2,2,4,2,3,3,3,No,0.5766,High
1873,46,Male,Divorced,Sales,Sales Executive,Life Sciences,3,4,12522,10K-15K,19,0,Travel_Rarely,5,No,23,0,3,2-3 yr,1,3,0,Not Recently Promoted,2,3,4,2,3,2,3,Yes,0.327,Moderate
1874,45,Female,Divorced,Research & Development,Research Scientist,Other,3,5,16103,15K+ (High),13,0,Travel_Rarely,1,No,24,2,2,2-3 yr,1,1,2,Promoted <=1yr,1,3,3,1,3,4,3,No,0.1264,Low
1875,44,Female,Single,Research & Development,Manager,Other,4,5,12400,10K-15K,15,0,Travel_Rarely,1,No,22,1,2,2-3 yr,1,1,0,Promoted <=1yr,1,3,2,4,2,3,3,No,0.3809,Moderate
1876,28,Male,Married,Sales,Sales Executive,Other,4,2,3862,3K-6K,15,0,Travel_Rarely,5,No,7,2,4,4-6 yr,2,0,4,Promoted <=1yr,2,3,2,4,3,2,3,No,0.4052,Moderate
1877,48,Female,Married,Sales,Sales Representative,Other,4,5,20000,15K+ (High),15,0,Travel_Frequently,7,Yes,26,1,4,4-6 yr,4,0,2,Promoted <=1yr,6,2,4,3,3,3,3,No,0.4097,Moderate
1878,39,Female,Married,Sales,Sales Representative,Life Sciences,3,3,7678,6K-10K,20,2,Travel_Frequently,12,No,14,2,4,4-6 yr,0,0,0,Promoted <=1yr,5,4,2,2,3,3,3,No,0.4158,Moderate
1879,49,Male,Single,Research & Development,Research Director,Technical Degree,4,5,20000,15K+ (High),19,2,Travel_Frequently,5,Yes,28,4,3,2-3 yr,0,3,0,Not Recently Promoted,1,3,2,2,4,3,3,No,0.5994,High
1880,35,Male,Single,Sales,Sales Representative,Marketing,3,3,9410,6K-10K,16,0,Travel_Rarely,3,No,12,2,7,7-10 yr,4,1,6,Promoted <=1yr,2,3,4,4,3,3,3,No,0.2468,Low
1881,39,Female,Single,Research & Development,Healthcare Representative,Other,4,3,8214,6K-10K,11,2,Travel_Rarely,24,No,17,2,7,7-10 yr,7,3,2,Not Recently Promoted,2,4,4,3,2,3,3,No,0.2424,Low
1882,43,Male,Married,Research & Development,Manager,Technical Degree,3,4,9715,6K-10K,14,0,Travel_Rarely,1,No,21,4,3,2-3 yr,1,0,0,Promoted <=1yr,0,4,3,4,2,1,3,No,0.3111,Moderate
1883,41,Female,Married,Research & Development,Research Scientist,Life Sciences,4,4,12896,10K-15K,16,2,Non-Travel,26,No,18,1,16,10+ yr,14,1,3,Promoted <=1yr,2,4,4,1,3,2,3,Yes,0.0818,Low
1884,28,Male,Married,Sales,Sales Executive,Marketing,2,1,3565,3K-6K,15,0,Travel_Frequently,21,No,4,3,3,2-3 yr,3,0,3,Promoted <=1yr,2,3,4,1,3,4,3,No,0.4331,Moderate
1885,22,Male,Married,Research & Development,Healthcare Representative,Medical,1,1,2478,<3K (Low),11,2,Travel_Frequently,3,No,0,4,0,0-1 yr,0,0,0,Promoted <=1yr,0,1,3,3,2,2,3,Yes,0.6818,High
1886,36,Female,Single,Research & Development,Healthcare Representative,Technical Degree,2,2,3297,3K-6K,15,1,Travel_Rarely,6,No,11,3,3,2-3 yr,3,0,1,Promoted <=1yr,4,3,3,3,3,3,3,No,0.4631,Moderate
1887,47,Female,Single,Sales,Manager,Marketing,2,4,10982,10K-15K,17,1,Travel_Frequently,5,No,23,2,0,0-1 yr,0,0,0,Promoted <=1yr,2,2,2,3,2,3,3,No,0.4947,Moderate
1888,32,Female,Married,Research & Development,Laboratory Technician,Other,3,2,4208,3K-6K,21,0,Travel_Rarely,29,No,9,3,2,2-3 yr,0,2,2,Not Recently Promoted,2,4,4,2,3,2,3,No,0.3739,Moderate
1889,39,Male,Married,Research & Development,Manufacturing Director,Technical Degree,3,4,11486,10K-15K,15,1,Travel_Frequently,9,Yes,19,5,2,2-3 yr,2,0,1,Promoted <=1yr,4,2,2,3,3,3,3,Yes,0.7693,Critical
1890,44,Male,Married,Research & Development,Healthcare Representative,Other,3,3,6277,6K-10K,11,0,Travel_Frequently,5,Yes,15,3,3,2-3 yr,2,2,3,Not Recently Promoted,4,3,3,3,3,3,3,Yes,0.64,High
1891,47,Female,Married,Research & Development,Healthcare Representative,Medical,3,5,16359,15K+ (High),15,0,Travel_Rarely,9,No,26,1,13,10+ yr,1,0,3,Promoted <=1yr,6,2,1,4,2,3,3,No,0.2169,Low
1892,40,Male,Married,Research & Development,Research Director,Medical,3,4,12454,10K-15K,11,2,Travel_Rarely,11,Yes,19,3,1,0-1 yr,1,1,1,Promoted <=1yr,4,4,3,2,3,3,3,No,0.4232,Moderate
1893,45,Male,Married,Research & Development,Manufacturing Director,Life Sciences,5,4,13033,10K-15K,14,1,Travel_Rarely,2,No,23,3,4,4-6 yr,0,2,1,Not Recently Promoted,4,2,2,2,3,4,3,No,0.3061,Moderate
1894,38,Female,Married,Sales,Manager,Life Sciences,1,4,13677,10K-15K,16,3,Non-Travel,2,No,18,1,2,2-3 yr,0,0,0,Promoted <=1yr,4,1,4,1,3,3,3,No,0.2842,Moderate
1895,54,Male,Divorced,Research & Development,Research Scientist,Life Sciences,4,5,20000,15K+ (High),11,1,Travel_Rarely,2,No,30,1,2,2-3 yr,2,2,0,Not Recently Promoted,3,2,2,1,2,3,3,No,0.1538,Low
1896,51,Male,Single,Research & Development,Manager,Life Sciences,2,5,17103,15K+ (High),11,0,Non-Travel,6,No,26,6,0,0-1 yr,0,0,0,Promoted <=1yr,4,4,1,1,3,3,3,No,0.4927,Moderate
1897,47,Male,Single,Sales,Manager,Marketing,2,5,20000,15K+ (High),18,2,Travel_Rarely,4,No,24,3,2,2-3 yr,0,2,2,Not Recently Promoted,2,3,4,3,2,3,4,No,0.184,Low
1898,45,Male,Married,Research & Development,Healthcare Representative,Technical Degree,3,4,8454,6K-10K,11,2,Travel_Rarely,3,Yes,21,1,4,4-6 yr,1,0,0,Promoted <=1yr,1,1,1,2,3,3,4,No,0.5781,High
1899,34,Female,Single,Sales,Sales Executive,Other,4,2,4740,3K-6K,17,2,Travel_Rarely,1,No,9,3,8,7-10 yr,2,0,1,Promoted <=1yr,4,3,4,3,2,2,3,No,0.4788,Moderate
1900,30,Male,Single,Research & Development,Manufacturing Director,Other,1,2,5322,3K-6K,16,0,Non-Travel,19,No,8,3,8,7-10 yr,3,0,3,Promoted <=1yr,2,1,1,3,3,3,4,Yes,0.7498,High
1901,55,Male,Divorced,Research & Development,Healthcare Representative,Other,3,5,20000,15K+ (High),12,1,Travel_Rarely,1,No,31,2,1,0-1 yr,0,0,1,Promoted <=1yr,5,3,4,2,3,2,4,No,0.1693,Low
1902,39,Female,Married,Research & Development,Manufacturing Director,Other,1,3,7713,6K-10K,17,2,Travel_Frequently,2,Yes,16,6,8,7-10 yr,6,1,2,Promoted <=1yr,4,2,4,1,4,3,3,Yes,0.689,High
1903,40,Female,Single,Human Resources,Manager,Human Resources,1,4,9894,6K-10K,13,0,Travel_Rarely,5,No,20,5,0,0-1 yr,0,0,0,Promoted <=1yr,6,1,2,1,2,2,3,No,0.7259,High
1904,26,Female,Divorced,Research & Development,Research Director,Life Sciences,3,1,3558,3K-6K,14,3,Travel_Frequently,8,No,4,2,4,4-6 yr,2,0,1,Promoted <=1yr,2,1,1,3,2,3,4,No,0.6198,High
1905,47,Male,Divorced,Research & Development,Research Scientist,Life Sciences,1,5,9558,6K-10K,16,0,Travel_Rarely,2,Yes,25,2,5,4-6 yr,1,0,1,Promoted <=1yr,4,3,4,2,2,2,3,No,0.5686,High
1906,48,Female,Married,Sales,Sales Representative,Marketing,2,5,16004,15K+ (High),13,1,Travel_Rarely,3,Yes,26,5,8,7-10 yr,0,0,1,Promoted <=1yr,3,1,4,2,3,3,3,No,0.4313,Moderate
1907,23,Male,Divorced,Research & Development,Research Director,Medical,4,1,3116,3K-6K,13,0,Travel_Rarely,7,No,0,1,0,0-1 yr,0,0,0,Promoted <=1yr,4,3,3,3,3,1,3,No,0.5888,High
1908,42,Male,Single,Sales,Manager,Marketing,4,5,20000,15K+ (High),14,1,Travel_Rarely,4,No,19,2,9,7-10 yr,0,0,0,Promoted <=1yr,1,2,2,3,3,3,3,Yes,0.2336,Low
1909,31,Male,Married,Sales,Sales Executive,Marketing,2,2,5662,3K-6K,12,3,Travel_Rarely,12,Yes,9,0,0,0-1 yr,0,0,0,Promoted <=1yr,2,4,4,4,2,2,4,No,0.4893,Moderate
1910,33,Female,Married,Research & Development,Research Director,Other,3,3,6961,6K-10K,15,1,Travel_Rarely,29,No,13,0,3,2-3 yr,1,0,3,Promoted <=1yr,5,3,4,3,1,3,3,No,0.2351,Low
1911,38,Male,Married,Sales,Sales Executive,Other,3,3,7280,6K-10K,11,0,Non-Travel,7,No,16,2,5,4-6 yr,2,3,3,Not Recently Promoted,6,3,4,4,2,3,3,No,0.3751,Moderate
1912,39,Female,Single,Sales,Sales Representative,Life Sciences,4,3,8170,6K-10K,14,2,Non-Travel,5,No,17,2,0,0-1 yr,0,0,0,Promoted <=1yr,3,3,4,1,3,2,3,No,0.4056,Moderate
1913,39,Female,Single,Sales,Sales Executive,Other,2,3,7298,6K-10K,12,0,Non-Travel,16,Yes,16,1,0,0-1 yr,0,0,0,Promoted <=1yr,3,2,2,2,3,3,3,Yes,0.7959,Critical
1914,35,Male,Single,Sales,Manager,Life Sciences,3,3,6339,6K-10K,18,0,Non-Travel,4,Yes,13,8,3,2-3 yr,2,1,1,Promoted <=1yr,5,4,4,3,3,3,3,No,0.7167,High
1915,41,Female,Divorced,Research & Development,Healthcare Representative,Life Sciences,1,4,8636,6K-10K,19,0,Travel_Rarely,14,No,18,4,9,7-10 yr,1,0,1,Promoted <=1yr,4,1,4,3,3,4,3,No,0.4414,Moderate
1916,37,Male,Single,Research & Development,Research Director,Medical,2,3,8338,6K-10K,11,1,Travel_Rarely,8,No,15,4,3,2-3 yr,3,3,2,Not Recently Promoted,3,2,3,4,2,3,3,No,0.4672,Moderate
1917,40,Male,Married,Sales,Manager,Other,3,4,9274,6K-10K,20,0,Travel_Frequently,6,No,18,3,15,10+ yr,0,0,6,Promoted <=1yr,4,3,3,4,2,2,3,No,0.2517,Moderate
1918,28,Female,Divorced,Research & Development,Manager,Medical,1,1,2496,<3K (Low),14,0,Travel_Rarely,24,No,5,3,5,4-6 yr,0,1,1,Promoted <=1yr,2,2,3,3,3,3,3,No,0.7253,High
1919,36,Male,Single,Sales,Manager,Other,3,3,6464,6K-10K,11,3,Travel_Frequently,15,No,13,5,1,0-1 yr,1,1,1,Promoted <=1yr,2,3,1,4,4,2,3,No,0.7341,High
1920,49,Female,Single,Sales,Sales Representative,Other,3,5,18599,15K+ (High),15,0,Travel_Frequently,5,No,29,2,2,2-3 yr,0,1,2,Promoted <=1yr,1,4,3,1,4,4,3,No,0.1566,Low
1921,44,Male,Married,Research & Development,Research Director,Technical Degree,3,4,12141,10K-15K,15,0,Travel_Frequently,5,No,22,5,1,0-1 yr,1,1,1,Promoted <=1yr,3,2,4,2,3,3,3,No,0.3642,Moderate
1922,28,Male,Divorced,Research & Development,Manager,Other,2,2,4957,3K-6K,18,0,Travel_Rarely,3,No,7,2,0,0-1 yr,0,0,0,Promoted <=1yr,6,4,3,3,3,2,3,No,0.666,High
1923,18,Male,Divorced,Research & Development,Research Scientist,Other,2,1,2606,<3K (Low),11,0,Non-Travel,7,No,0,2,0,0-1 yr,0,0,0,Promoted <=1yr,1,1,1,2,3,3,3,Yes,0.7648,Critical
1924,42,Male,Single,Research & Development,Healthcare Representative,Medical,4,5,19194,15K+ (High),16,0,Travel_Frequently,4,Yes,21,1,1,0-1 yr,0,0,1,Promoted <=1yr,4,1,2,3,2,3,3,No,0.6587,High
1925,28,Female,Single,Research & Development,Laboratory Technician,Medical,3,1,2577,<3K (Low),14,0,Travel_Frequently,12,Yes,5,2,1,0-1 yr,1,0,1,Promoted <=1yr,4,4,3,4,3,3,4,No,0.6147,High
1926,38,Female,Married,Sales,Manager,Life Sciences,3,3,8181,6K-10K,12,1,Travel_Rarely,13,No,14,3,1,0-1 yr,0,0,1,Promoted <=1yr,4,4,3,2,3,3,3,No,0.2205,Low
1927,44,Female,Married,Research & Development,Research Scientist,Medical,3,4,9176,6K-10K,11,1,Travel_Rarely,8,No,23,2,2,2-3 yr,2,2,2,Not Recently Promoted,5,4,1,3,3,2,4,Yes,0.2807,Moderate
1928,48,Female,Married,Research & Development,Manager,Medical,4,5,17727,15K+ (High),16,0,Travel_Rarely,7,Yes,28,5,0,0-1 yr,0,0,0,Promoted <=1yr,2,3,2,2,4,4,3,Yes,0.523,High
1929,34,Male,Married,Research & Development,Laboratory Technician,Medical,4,4,15056,15K+ (High),14,1,Travel_Frequently,5,No,13,3,1,0-1 yr,1,1,1,Promoted <=1yr,3,4,4,1,3,4,3,No,0.1471,Low
1930,38,Female,Single,Sales,Sales Executive,Other,1,3,6241,6K-10K,17,1,Travel_Rarely,2,No,15,4,15,10+ yr,5,2,0,Not Recently Promoted,4,3,4,2,3,3,3,No,0.385,Moderate
1931,47,Male,Married,Research & Development,Healthcare Representative,Technical Degree,3,5,18477,15K+ (High),11,0,Travel_Frequently,1,No,26,2,5,4-6 yr,1,0,0,Promoted <=1yr,1,1,1,3,2,4,3,No,0.2319,Low
1932,32,Male,Married,Sales,Sales Executive,Other,2,2,4464,3K-6K,18,0,Travel_Rarely,10,No,11,1,2,2-3 yr,2,2,0,Not Recently Promoted,3,1,2,3,3,2,3,No,0.6455,High
1933,45,Female,Divorced,Research & Development,Manufacturing Director,Other,3,5,16819,15K+ (High),18,0,Travel_Rarely,3,Yes,24,2,0,0-1 yr,0,0,0,Promoted <=1yr,3,2,4,3,4,2,3,Yes,0.5867,High
